Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,,,Pressure
24.71,0.47,-2.05,1.78,-0.005,,,40
24.72,0.47,1.74,0.04,0,,,40
24.73,-0.86,-1.14,0.72,0.005,,,40
24.74,-0.2,0.45,-1.99,0.005,,,40
24.75,-0.79,-0.46,-0.26,0,,,40
24.76,-0.12,0.98,-0.26,0.011,,,40
24.77,-1.08,-2.12,3.96,0,,,40
24.78,-0.05,2.34,0.34,0.011,,,40
24.79,-0.42,2.72,-0.56,0.005,,,40
24.8,-0.2,-1.82,1.25,0.011,,,40
24.81,-0.71,2.12,-0.56,0.022,,,40
24.82,-0.94,-1.75,1.4,0.011,,,40
24.83,1.2,-2.28,1.47,-0.005,,,40
24.84,0.83,-2.2,-0.79,0,,,40
24.85,-0.79,-1.9,2.45,0.016,,,40
24.86,0.24,-2.12,-0.56,0.022,,,40
24.87,-1.75,0.68,-0.94,0.022,,,40
24.88,1.28,1.21,-0.18,-0.011,,,40
24.89,-0.12,-1.44,1.93,0.005,,,40
24.9,0.47,-0.76,-1.47,-0.011,,,40
24.91,-0.27,1.36,-1.62,-0.005,,,40
24.92,-1.38,0.15,0.19,0.016,,,40
24.93,1.35,0.15,1.25,0.011,,,40
24.94,1.57,-0.76,-0.94,0,,,40
24.95,-0.35,-0.23,0.65,0,,,40
24.96,0.83,-1.59,-1.47,0,,,40
24.97,-0.2,0.3,-0.49,-0.005,,,40
24.98,1.28,1.28,-1.77,-0.005,,,40
24.99,-0.57,0.22,-0.86,0.011,,,40
25,0.91,-0.46,0.19,-0.011,,,40
25.01,0.1,1.96,-2.37,0.005,,,40
25.02,-0.57,0.22,0.04,0.016,,,40
25.03,1.72,0.9,-1.69,-0.011,,,40
25.04,-0.35,1.21,-1.01,0.011,,,40
25.05,0.76,0.07,-1.09,0.016,,,40
25.06,0.54,-0.23,-1.09,0.005,,,40
25.07,-0.86,-0.99,1.25,0.011,,,40
25.08,1.35,-0.23,-0.86,-0.011,,,40
25.09,-0.2,-0.76,1.32,-0.005,,,40
25.1,0.76,0.07,0.57,-0.005,,,40
25.11,-0.57,1.13,-1.31,0.005,,,40
25.12,-1.23,-0.08,0.34,0.016,,,40
25.13,1.94,-0.46,-1.24,-0.005,,,40
25.14,-1.89,0.68,-0.18,0.016,,,40
25.15,1.5,2.72,-0.94,-0.005,,,40
25.16,-0.86,0.3,3.66,0.011,,,40
25.17,-0.79,0.98,0.34,-0.005,,,40
25.18,1.2,1.51,-1.84,-0.005,,,40
25.19,-1.6,-1.44,2,0.027,,,40
25.2,-0.35,-1.06,-0.49,0,,,40
25.21,1.87,-0.99,-0.49,-0.011,,,40
25.22,-0.79,-0.91,2.3,0.011,,,40
25.23,0.1,-1.59,0.04,0.005,,,40
25.24,0.17,-0.91,0.49,0.005,,,40
25.25,-1.38,-0.53,1.47,0.022,,,40
25.26,0.54,-0.31,-0.26,-0.005,,,40
25.27,0.1,0.53,-0.03,0.011,,,40
25.28,-0.64,0.45,1.02,0.011,,,40
25.29,0.17,-1.22,-0.94,0.016,,,40
25.3,-0.35,-0.69,0.49,0.011,,,40
25.31,-0.05,-0.91,1.02,0.011,,,40
25.32,-0.57,0.53,0.34,0.005,,,40
25.33,-0.86,-0.61,-0.18,0.011,,,40
25.34,0.02,0.68,0.8,0,,,40
25.35,0.98,-0.16,-0.86,0.016,,,40
25.36,-0.71,-0.61,-1.24,0.027,,,40
25.37,-1.01,0.75,-0.71,0.016,,,40
25.38,-0.71,-1.97,0.34,0.011,,,40
25.39,0.1,0,-0.11,0.005,,,40
25.4,0.1,1.43,-0.64,-0.005,,,40
25.41,0.76,-0.91,-1.31,0,,,40
25.42,-0.27,-0.08,-0.26,0.005,,,40
25.43,-0.94,0.3,-1.47,0.011,,,40
Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,Pressure
0.00,0.28,-2.25,1.99,0.005,40
0.01,2.72,-0.05,-3.13,-0.006,40
0.02,-1.56,-0.66,-0.34,0.010,40
0.03,0.21,-3.00,-0.49,-0.006,40
0.04,-0.16,3.51,0.11,-0.012,40
0.05,-0.31,1.92,-0.27,-0.001,40
0.06,0.58,2.75,-1.93,-0.012,40
0.07,-0.16,0.63,-0.27,0.015,40
0.08,-2.45,-0.96,-0.19,0.010,40
0.09,-1.27,-0.35,1.62,0.005,40
0.10,2.20,1.39,-3.21,-0.012,40
0.11,1.61,-4.90,0.64,-0.012,40
0.12,1.31,-2.70,-0.19,0.005,40
0.13,0.28,-3.31,-2.38,-0.001,40
0.14,0.50,-0.96,-1.85,0.005,40
0.15,0.72,0.33,0.49,-0.001,40
0.16,-0.97,1.08,2.14,0.010,40
0.17,-0.46,1.69,-0.34,0.005,40
0.18,0.87,-0.58,-1.02,-0.006,40
0.19,0.21,0.86,-0.12,-0.006,40
0.20,0.43,2.67,-1.10,0.005,40
0.21,0.28,-0.20,0.49,-0.006,40
0.22,-0.46,1.54,0.03,-0.001,40
0.23,-0.60,-0.88,0.49,-0.001,40
0.24,-0.83,1.46,0.03,0.010,40
0.25,0.06,-1.19,0.86,-0.012,40
0.26,0.65,-0.28,1.54,0.005,40
0.27,0.58,4.26,-0.04,-0.006,40
0.28,-0.01,-2.70,0.33,-0.012,40
0.29,-0.09,3.28,-0.49,-0.006,40
0.30,-1.64,0.18,1.77,-0.001,40
0.31,-0.38,-2.10,2.29,-0.006,40
0.32,1.61,2.98,-2.08,-0.001,40
0.33,-0.68,-0.81,3.12,0.010,40
0.34,0.13,2.29,-0.27,0.005,40
0.35,-1.34,-1.57,1.39,0.010,40
0.36,-0.75,-2.02,2.07,0.005,40
0.37,0.43,0.55,-0.87,-0.012,40
0.38,0.58,-2.55,-1.78,0.005,40
0.39,-1.27,-0.66,-1.93,0.005,40
0.40,-1.78,1.92,4.33,0.021,40
0.41,1.02,2.29,2.82,-0.017,40
0.42,-2.01,2.67,0.41,0.010,40
0.43,0.65,0.48,-1.32,-0.012,40
0.44,0.21,-0.28,-1.32,-0.012,40
0.45,2.72,-1.11,-0.27,-0.028,40
0.46,0.36,2.60,-1.02,-0.006,40
0.47,-1.05,-2.63,3.88,-0.006,40
0.48,-1.78,0.02,1.99,0.005,40
0.49,-2.37,-1.72,-1.40,0.015,40
0.50,0.72,-1.94,-1.17,-0.017,40
0.51,1.46,1.61,-1.32,-0.023,40
0.52,0.72,-0.51,1.16,-0.001,40
0.53,0.43,2.75,-1.32,-0.001,40
0.54,-1.42,1.16,2.29,0.010,40
0.55,0.06,-0.51,0.11,-0.023,40
0.56,-1.12,2.82,-2.15,0.010,40
0.57,1.24,-1.49,1.54,-0.017,40
0.58,1.02,0.48,-0.19,-0.006,40
0.59,-2.23,0.93,1.54,0.005,40
0.60,0.72,0.02,1.16,-0.001,40
0.61,1.02,0.86,-0.65,-0.001,40
0.62,0.87,0.93,-1.78,-0.006,40
0.63,-0.46,1.84,-1.02,-0.001,40
0.64,0.28,-2.17,0.49,0.005,40
0.65,-0.09,1.61,0.33,-0.006,40
0.66,-0.60,2.14,0.33,-0.006,40
0.67,-0.60,-1.26,1.54,-0.001,40
0.68,3.16,0.55,-1.70,-0.012,40
0.69,-2.15,-4.29,0.18,0.015,40
0.70,-0.09,0.40,-2.00,-0.001,40
0.71,-0.60,-0.88,1.16,-0.006,40
0.72,3.23,-0.81,0.86,-0.023,40
0.73,0.50,2.45,-1.02,0.010,40
0.74,-2.60,-1.87,0.94,0.010,40
0.75,0.36,-0.81,-0.87,-0.006,40
0.76,-0.97,1.61,0.11,-0.001,40
0.77,1.09,-1.72,-0.57,-0.001,40
0.78,-0.46,2.14,-0.04,0.015,40
0.79,-0.83,-1.72,2.37,0.010,40
0.80,0.72,3.28,-2.76,-0.001,40
0.81,0.43,0.71,-0.19,-0.006,40
0.82,-2.30,-1.34,-1.93,0.015,40
0.83,1.31,-1.34,-1.25,-0.006,40
0.84,0.72,0.02,1.77,-0.023,40
0.85,0.06,0.02,4.18,-0.012,40
0.86,-0.16,2.29,-1.70,-0.012,40
0.87,0.21,0.55,-0.12,-0.001,40
0.88,-1.56,-0.66,2.75,0.005,40
0.89,0.06,0.93,-3.06,0.005,40
0.90,-0.01,-2.10,0.26,-0.006,40
0.91,-0.53,1.99,2.45,0.010,40
0.92,-0.60,-1.87,1.24,0.005,40
0.93,0.13,-0.51,-0.49,-0.006,40
0.94,-0.53,-0.35,-1.70,-0.006,40
0.95,-2.30,-0.73,1.09,0.005,40
0.96,1.68,1.61,-0.42,-0.006,40
0.97,-1.19,1.54,2.82,0.005,40
0.98,-0.01,2.14,1.54,-0.017,40
0.99,-0.09,1.16,-0.19,0.005,40
1.00,-0.97,0.18,-1.85,0.010,40
1.01,0.06,1.23,-3.66,0.005,40
1.02,-0.01,-1.79,1.69,-0.001,40
1.03,0.65,-0.13,-1.02,-0.012,40
1.04,0.72,-1.49,-1.40,-0.012,40
1.05,-1.34,-1.34,0.26,0.010,40
1.06,-0.68,-0.28,-1.02,0.015,40
1.07,-0.38,-2.63,3.43,-0.006,40
1.08,-0.01,0.48,0.18,0.005,40
1.09,2.05,2.22,-1.55,-0.023,40
1.10,-0.60,0.86,-0.42,0.010,40
1.11,1.02,-0.35,-2.23,-0.012,40
1.12,-1.78,1.84,0.79,0.005,40
1.13,-0.90,0.48,1.47,-0.001,40
1.14,0.95,-0.43,-2.30,-0.017,40
1.15,1.83,-0.96,-0.12,-0.017,40
1.16,-3.70,-0.43,1.92,0.021,40
1.17,0.80,0.86,-4.49,-0.006,40
1.18,-0.90,0.86,1.99,0.010,40
1.19,-2.37,2.82,1.62,0.015,40
1.20,0.80,0.10,-0.72,-0.006,40
1.21,-0.83,1.92,0.71,0.010,40
1.22,3.01,-1.04,0.56,-0.028,40
1.23,-1.05,1.69,-2.83,0.015,40
1.24,-2.67,-3.76,2.45,0.032,40
1.25,-1.34,-0.58,-0.34,0.015,40
1.26,0.80,-1.34,4.03,-0.012,40
1.27,0.36,0.55,0.41,-0.001,40
1.28,0.80,0.71,-0.27,-0.006,40
1.29,0.21,0.40,1.47,-0.006,40
1.30,-0.46,1.99,-1.55,0.010,40
1.31,-3.19,0.71,0.18,0.015,40
1.32,1.61,0.10,0.11,-0.006,40
1.33,0.58,2.37,-1.55,-0.012,40
1.34,-1.93,-1.79,3.80,0.010,40
1.35,0.80,0.48,-3.28,0.010,40
1.36,1.54,0.33,-0.12,-0.006,40
1.37,-5.55,0.25,2.14,0.037,40
1.38,-0.38,-3.91,-0.95,-0.006,40
1.39,4.19,1.61,-5.02,-0.023,40
1.40,-2.01,2.14,-0.95,0.010,40
1.41,-2.60,-4.44,0.86,0.010,40
1.42,2.49,1.01,-2.53,-0.017,40
1.43,-2.45,3.43,3.58,0.010,40
1.44,-1.93,-0.13,3.50,0.010,40
1.45,2.35,-0.43,-0.19,-0.017,40
1.46,3.38,0.63,-0.65,-0.017,40
1.47,-3.48,1.08,3.35,0.015,40
1.48,-0.31,-1.72,-6.15,-0.012,40
1.49,1.68,1.99,-1.55,-0.012,40
1.50,-4.00,1.61,7.35,0.026,40
1.51,0.28,-0.20,-3.13,-0.012,40
1.52,2.05,-2.70,-3.51,-0.017,40
1.53,-0.53,1.69,2.60,-0.001,40
1.54,-1.12,2.75,1.77,-0.001,40
1.55,-1.64,-1.19,-2.15,0.021,40
1.56,0.87,2.37,1.99,-0.006,40
1.57,-0.09,1.39,1.92,-0.006,40
1.58,1.24,-1.26,-2.45,-0.001,40
1.59,2.49,0.25,-3.89,-0.028,40
1.60,-3.85,1.54,3.65,0.026,40
1.61,-0.83,4.11,0.64,-0.001,40
1.62,1.09,0.93,-1.02,-0.017,40
1.63,-1.71,-0.35,6.82,0.010,40
1.64,-0.97,0.86,-4.64,-0.006,40
1.65,1.61,-2.40,2.75,-0.006,40
1.66,1.68,2.60,0.64,-0.006,40
1.67,-1.19,3.13,-4.64,-0.001,40
1.68,0.72,-2.02,-0.80,-0.006,40
1.69,3.31,1.16,0.03,-0.028,40
1.70,-2.60,1.39,0.33,0.005,40
1.71,-1.49,-3.53,0.94,-0.006,40
1.72,-0.68,1.99,3.27,0.005,40
1.73,-0.09,-0.96,0.18,-0.001,40
1.74,0.21,1.23,-2.38,-0.006,40
1.75,1.54,-0.96,0.71,-0.017,40
1.76,0.28,-0.13,-2.53,-0.006,40
1.77,-3.26,1.23,-2.98,0.005,40
1.78,-0.09,-2.55,2.14,-0.006,40
1.79,0.28,-1.79,4.25,-0.012,40
1.80,1.61,0.93,-5.02,-0.017,40
1.81,-1.93,1.23,2.90,0.015,40
1.82,1.61,1.01,1.84,-0.017,40
1.83,1.02,0.18,-2.76,-0.017,40
1.84,-1.42,0.93,2.52,0.005,40
1.85,-0.97,-3.61,-0.42,0.005,40
1.86,0.95,2.75,-3.81,-0.001,40
1.87,2.05,1.16,1.31,-0.023,40
1.88,-0.31,0.18,1.69,0.005,40
1.89,-1.49,2.60,-2.45,0.005,40
1.90,-0.16,-3.69,-0.87,-0.001,40
1.91,-0.24,-3.91,2.82,-0.012,40
1.92,0.65,0.33,-3.06,-0.001,40
1.93,4.41,-1.87,-2.83,-0.039,40
1.94,-1.12,0.71,2.45,-0.006,40
1.95,-2.45,4.34,0.26,0.021,40
1.96,-1.78,1.99,-1.93,0.010,40
1.97,0.72,0.55,1.69,-0.006,40
1.98,1.83,1.16,1.01,-0.006,40
1.99,1.76,0.10,-0.19,-0.012,40
2.00,0.21,0.71,-1.32,-0.006,40
2.01,-4.37,0.86,1.99,0.015,40
2.02,1.68,-2.25,2.75,-0.012,40
2.03,2.57,-0.13,-0.72,-0.028,40
2.04,-2.45,-0.20,1.31,0.010,40
2.05,0.21,0.48,-4.26,0.015,40
2.06,-1.05,-1.34,0.18,0.010,40
2.07,0.06,2.67,-0.95,0.005,40
2.08,-0.16,2.37,3.05,0.005,40
2.09,3.16,0.48,0.71,-0.023,40
2.10,-0.60,-2.10,0.33,0.005,40
2.11,-0.31,2.22,-1.25,-0.006,40
2.12,-1.64,-1.49,-0.42,-0.001,40
2.13,0.36,-2.55,3.35,-0.006,40
2.14,3.01,3.88,-2.98,-0.028,40
2.15,1.68,-1.72,0.86,-0.023,40
2.16,-0.31,-0.58,1.01,-0.006,40
2.17,-0.31,-0.13,-3.81,0.005,40
2.18,-3.70,-0.96,2.29,0.026,40
2.19,1.83,3.66,-2.53,-0.023,40
2.20,0.13,-0.20,-1.93,-0.001,40
2.21,0.13,0.25,0.49,-0.006,40
2.22,0.36,-0.58,-2.15,-0.001,40
2.23,0.21,-2.25,0.33,-0.006,40
2.24,0.80,3.58,-1.10,-0.001,40
2.25,-2.89,0.55,0.41,0.010,40
2.26,1.68,-1.41,2.07,-0.006,40
2.27,2.57,0.55,-1.17,-0.012,40
2.28,-4.44,0.10,0.71,0.021,40
2.29,2.57,-1.19,-2.98,-0.017,40
2.30,-0.38,-1.04,2.37,-0.001,40
2.31,-2.96,3.66,-0.12,0.015,40
2.32,-0.60,1.61,-0.80,-0.006,40
2.33,1.24,-1.26,3.50,-0.001,40
2.34,0.58,4.04,-1.63,0.005,40
2.35,0.28,-1.72,-2.91,-0.017,40
2.36,-0.90,2.37,1.24,0.005,40
2.37,-1.05,-0.51,0.86,0.005,40
2.38,-0.68,1.76,0.11,0.010,40
2.39,0.95,1.01,3.12,-0.001,40
2.40,-0.68,-2.85,1.47,-0.001,40
2.41,0.95,2.37,-5.02,-0.001,40
2.42,-0.38,0.93,1.09,-0.001,40
2.43,-2.08,-1.64,2.52,0.015,40
2.44,-0.24,2.45,-3.66,0.005,40
2.45,0.87,-3.84,2.67,-0.001,40
2.46,0.13,1.61,-0.04,-0.006,40
2.47,-1.71,1.54,-2.98,0.005,40
2.48,-1.49,0.02,3.65,-0.001,40
2.49,-0.24,-1.11,3.43,-0.001,40
2.50,-0.97,1.23,-0.42,0.005,40
2.51,2.57,-0.96,-0.12,-0.012,40
2.52,-1.64,-1.87,2.07,-0.006,40
2.53,-0.60,-0.35,-1.93,-0.001,40
2.54,-0.16,3.51,-1.32,0.015,40
2.55,-1.56,-2.85,3.43,0.005,40
2.56,1.02,1.92,-0.19,-0.006,40
2.57,-1.12,0.78,-3.66,0.005,40
2.58,1.46,-1.49,1.31,-0.001,40
2.59,-1.34,2.22,-0.72,0.005,40
2.60,-0.97,-1.11,-0.65,-0.006,40
2.61,2.72,3.96,-1.55,-0.028,40
2.62,-0.97,-3.16,2.29,0.010,40
2.63,1.83,-1.04,-1.78,-0.028,40
2.64,-0.68,3.05,-3.66,0.010,40
2.65,-1.93,-3.00,5.31,0.005,40
2.66,1.31,1.54,0.49,-0.006,40
2.67,-0.97,0.55,-0.80,0.005,40
2.68,2.20,1.31,-0.72,-0.028,40
2.69,0.21,-0.88,-2.23,-0.017,40
2.70,-1.42,1.76,0.56,0.010,40
2.71,-0.60,1.08,-2.30,0.005,40
2.72,-2.74,0.18,3.73,0.021,40
2.73,2.79,2.90,-0.95,-0.028,40
2.74,-0.31,-0.66,1.77,-0.006,40
2.75,-1.27,0.78,-1.47,0.005,40
2.76,0.36,-1.34,-3.21,-0.001,40
2.77,-1.19,-0.35,2.29,0.005,40
2.78,0.65,-1.57,-1.47,-0.012,40
2.79,-0.83,1.46,2.97,0.010,40
2.80,-0.75,-0.05,0.94,-0.001,40
2.81,0.72,-0.28,-0.80,-0.001,40
2.82,0.28,0.55,-0.34,-0.006,40
2.83,-0.53,0.02,-0.49,0.015,40
2.84,-1.12,1.69,0.03,-0.001,40
2.85,1.76,2.75,-1.78,-0.001,40
2.86,0.06,-1.72,2.82,-0.006,40
2.87,0.43,0.48,0.26,-0.012,40
2.88,0.50,1.54,1.39,-0.001,40
2.89,-1.42,0.25,-3.81,0.015,40
2.90,0.80,-2.93,1.84,-0.001,40
2.91,-1.49,1.99,-0.04,0.010,40
2.92,-1.49,4.64,2.29,0.015,40
2.93,0.72,0.18,0.86,-0.001,40
2.94,1.09,-3.08,-1.32,-0.006,40
2.95,-0.83,1.61,-2.76,-0.001,40
2.96,-3.41,1.84,1.84,0.015,40
2.97,-0.75,-0.51,0.18,0.010,40
2.98,4.04,-2.63,-1.10,-0.017,40
2.99,-1.93,-1.04,2.37,0.005,40
3.00,1.17,0.86,-3.66,-0.001,40
3.01,-3.63,-1.26,1.99,0.026,40
3.02,-0.31,0.33,0.71,0.005,40
3.03,-0.01,-2.55,4.03,-0.006,40
3.04,1.90,1.69,-0.87,-0.017,40
3.05,3.01,3.51,-4.11,-0.017,40
3.06,-3.85,-1.19,0.18,0.021,40
3.07,0.50,0.25,-1.02,-0.001,40
3.08,-1.71,1.08,2.29,0.010,40
3.09,-0.60,-2.32,3.05,-0.006,40
3.10,2.05,1.69,-1.47,-0.028,40
3.11,1.98,2.37,-2.08,-0.017,40
3.12,-2.74,-1.87,1.16,0.032,40
3.13,-1.93,-3.23,-0.80,0.026,40
3.14,1.31,1.69,-2.23,-0.023,40
3.15,0.36,1.31,3.20,-0.001,40
3.16,-0.24,0.33,1.24,-0.012,40
3.17,1.02,1.76,-2.30,-0.012,40
3.18,-1.12,-0.88,0.03,0.010,40
3.19,1.17,0.86,-3.13,-0.012,40
3.20,-0.09,0.25,1.16,0.010,40
3.21,-1.27,2.07,0.18,0.010,40
3.22,1.31,-0.51,-2.00,0.005,40
3.23,-0.53,-0.28,0.71,0.015,40
3.24,-1.56,0.02,-0.95,0.015,40
3.25,-0.09,-0.66,-0.12,-0.006,40
3.26,-0.31,0.63,0.49,0.005,40
3.27,0.21,3.96,-0.80,-0.012,40
3.28,1.39,0.18,-1.32,-0.017,40
3.29,-0.97,-0.73,-0.19,0.010,40
3.30,-0.53,-0.51,0.11,0.005,40
3.31,-1.19,0.10,1.54,0.005,40
3.32,-0.24,-1.26,-0.19,0.005,40
3.33,1.24,1.31,-0.49,-0.017,40
3.34,-1.19,2.52,-0.42,0.015,40
3.35,-0.38,-2.93,-1.40,-0.006,40
3.36,-0.53,-1.72,1.62,-0.006,40
3.37,-0.24,1.01,0.03,0.015,40
3.38,-3.26,1.76,-0.57,0.010,40
3.39,-0.16,1.31,2.90,-0.006,40
3.40,1.61,-0.05,3.80,-0.017,40
3.41,-0.01,0.40,2.14,0.005,40
3.42,-1.49,-1.49,-3.43,0.010,40
3.43,2.05,-1.72,-5.85,-0.001,40
3.44,-1.49,3.28,-0.42,0.005,40
3.45,-2.60,2.90,3.73,0.021,40
3.46,0.95,-1.34,2.37,0.010,40
3.47,3.67,-1.87,0.33,-0.028,40
3.48,-1.78,1.99,2.82,-0.006,40
3.49,-0.75,-1.49,-5.32,0.005,40
3.50,0.87,1.39,-1.25,-0.012,40
3.51,1.31,-1.34,-2.30,-0.012,40
3.52,1.76,-2.32,-2.23,-0.017,40
3.53,0.21,1.39,-4.64,-0.006,40
3.54,-0.31,-2.85,2.52,-0.012,40
3.55,-2.60,4.94,4.71,0.010,40
3.56,-6.06,2.22,1.54,0.037,40
3.57,-0.09,-1.64,2.37,0.010,40
3.58,2.57,4.49,2.37,-0.023,40
3.59,4.19,4.26,-1.85,-0.017,40
3.60,3.38,-2.02,-6.30,-0.017,40
3.61,-0.75,6.00,-6.30,0.010,40
3.62,-4.73,-4.90,6.44,0.037,40
3.63,-2.60,1.84,2.82,0.010,40
3.64,-0.24,-3.38,2.45,0.005,40
3.65,-1.27,4.79,5.01,0.005,40
3.66,1.46,1.46,-1.40,-0.017,40
3.67,2.57,0.25,-3.89,-0.012,40
3.68,0.80,2.90,0.18,-0.006,40
3.69,-1.42,0.18,-1.17,0.010,40
3.70,-0.31,-2.78,-1.78,-0.012,40
3.71,-0.38,1.08,2.45,-0.006,40
3.72,-2.52,-2.10,3.50,0.005,40
3.73,-0.97,2.82,-0.80,0.010,40
3.74,-2.60,1.16,3.50,0.021,40
3.75,-0.24,0.10,0.79,0.005,40
3.76,1.76,-2.93,-2.38,-0.001,40
3.77,3.82,0.48,-1.47,-0.034,40
3.78,0.80,-0.20,-2.83,0.010,40
3.79,-3.11,-4.29,2.14,0.021,40
3.80,0.65,3.43,0.56,-0.006,40
3.81,-3.63,2.82,3.73,0.010,40
3.82,-0.01,4.57,-2.08,-0.001,40
3.83,2.94,0.86,-2.68,-0.028,40
3.84,-0.60,-1.64,-2.61,0.005,40
3.85,0.58,-3.23,-1.32,-0.017,40
3.86,-1.12,1.99,-1.02,-0.001,40
3.87,-2.96,0.71,3.95,0.015,40
3.88,1.02,-0.13,0.11,-0.006,40
3.89,-1.19,-1.19,-2.45,0.005,40
3.90,-1.78,-4.52,-1.10,0.010,40
3.91,0.95,-1.72,-0.57,-0.001,40
3.92,-0.68,1.76,-2.38,-0.001,40
3.93,-2.60,4.49,4.93,0.021,40
3.94,0.43,1.61,3.20,0.005,40
3.95,5.00,2.29,1.24,-0.045,40
3.96,-0.01,1.92,2.52,-0.017,40
3.97,-1.49,0.55,-4.94,0.015,40
3.98,-3.19,-2.78,-4.26,0.010,40
3.99,-1.56,1.23,0.56,-0.001,40
4.00,2.05,2.52,0.33,-0.006,40
4.01,3.01,3.43,1.01,-0.023,40
4.02,-0.31,1.01,-0.65,-0.006,40
4.03,-2.67,-3.38,-0.42,0.015,40
4.04,-0.60,2.07,-1.93,-0.006,40
4.05,-0.24,0.18,-0.42,-0.012,40
4.06,1.68,-0.05,0.64,-0.006,40
4.07,-0.97,3.96,-1.17,0.005,40
4.08,-0.38,-0.81,2.67,-0.012,40
4.09,1.39,2.90,-0.27,-0.017,40
4.10,-0.24,-0.58,-1.10,0.010,40
4.11,0.80,-0.28,-2.61,-0.006,40
4.12,-0.83,-2.55,3.88,0.005,40
4.13,0.65,2.22,-1.85,0.010,40
4.14,-0.46,-3.23,0.49,0.010,40
4.15,-1.56,-1.41,3.05,-0.001,40
4.16,-0.83,0.18,-3.74,0.015,40
4.17,-1.78,0.63,1.77,-0.006,40
4.18,0.06,1.76,-0.65,0.005,40
4.19,2.42,3.43,-0.87,-0.017,40
4.20,0.06,-0.43,0.26,-0.012,40
4.21,-5.33,0.40,0.86,0.043,40
4.22,-0.53,-0.96,-1.47,-0.001,40
4.23,0.13,-1.72,-0.65,-0.012,40
4.24,-0.31,-1.41,2.67,-0.012,40
4.25,2.20,0.93,-0.95,-0.006,40
4.26,-0.68,0.02,0.11,0.021,40
4.27,-1.64,-0.05,0.49,0.005,40
4.28,1.09,-0.35,0.79,-0.006,40
4.29,0.72,2.22,-1.40,-0.006,40
4.30,0.28,0.02,0.79,-0.012,40
4.31,-1.49,-2.47,0.94,0.005,40
4.32,-1.05,1.61,0.33,0.010,40
4.33,-0.68,0.18,1.16,-0.006,40
4.34,-1.12,-1.41,2.52,-0.006,40
4.35,1.76,3.66,-1.32,-0.006,40
4.36,0.28,-0.05,-0.57,0.005,40
4.37,-3.26,0.93,-0.72,0.010,40
4.38,-0.16,-1.87,-1.85,-0.006,40
4.39,-0.53,1.46,2.07,0.010,40
4.40,-1.42,2.52,-0.12,0.005,40
4.41,-0.24,-0.43,0.56,0.005,40
4.42,1.39,1.16,-0.87,-0.017,40
4.43,-0.90,1.23,0.64,0.005,40
4.44,-0.68,-1.11,2.75,-0.012,40
4.45,-0.97,1.16,0.64,-0.012,40
4.46,1.90,0.86,0.49,-0.017,40
4.47,1.61,2.37,-1.85,-0.012,40
4.48,-1.27,-0.05,-0.80,-0.012,40
4.49,-2.89,1.01,-0.12,0.026,40
4.50,1.24,-0.81,-0.95,0.010,40
4.51,-1.64,0.48,-0.57,-0.012,40
4.52,0.43,-2.10,0.03,-0.006,40
4.53,1.61,0.33,-0.27,-0.006,40
4.54,-0.01,1.23,0.71,0.005,40
4.55,-2.89,-0.35,2.14,0.010,40
4.56,1.24,0.55,-3.66,-0.017,40
4.57,1.54,1.54,2.45,-0.006,40
4.58,0.21,2.29,-0.65,0.005,40
4.59,-1.71,-4.52,-0.27,0.010,40
4.60,-0.83,0.18,-2.98,-0.012,40
4.61,-2.08,-1.64,0.56,0.010,40
4.62,0.43,0.33,1.77,-0.006,40
4.63,1.31,1.54,-0.80,-0.006,40
4.64,-2.96,-3.61,2.75,0.010,40
4.65,-0.38,3.66,-2.15,-0.001,40
4.66,0.58,0.63,-0.19,-0.001,40
4.67,1.98,-1.64,0.79,-0.012,40
4.68,-0.97,2.22,-2.38,0.010,40
4.69,-1.56,2.14,1.92,-0.001,40
4.70,0.80,1.01,1.01,-0.012,40
4.71,1.68,0.25,-1.40,-0.017,40
4.72,-0.38,-0.43,3.73,0.005,40
4.73,0.21,2.67,-2.68,-0.006,40
4.74,-0.83,-2.93,-0.42,-0.001,40
4.75,-1.93,2.07,3.12,0.005,40
4.76,1.09,5.10,-2.30,-0.023,40
4.77,0.13,-0.66,2.60,-0.012,40
4.78,-0.90,1.99,-0.04,-0.001,40
4.79,1.61,0.25,-4.26,-0.006,40
4.80,-1.78,2.90,1.99,0.015,40
4.81,-2.30,0.55,-0.72,0.015,40
4.82,-0.75,0.02,2.82,0.005,40
4.83,4.26,1.54,-0.34,-0.028,40
4.84,-1.27,0.55,2.97,0.005,40
4.85,-0.38,2.14,-3.06,-0.012,40
4.86,0.21,0.78,-1.85,-0.006,40
4.87,-0.97,-1.11,0.41,-0.001,40
4.88,-1.86,1.84,0.94,0.015,40
4.89,0.50,0.25,-1.85,0.015,40
4.90,1.61,-1.79,2.37,-0.012,40
4.91,1.31,0.71,-1.78,-0.017,40
4.92,-1.71,-0.28,-0.19,0.005,40
4.93,-0.75,-0.28,0.56,-0.001,40
4.94,-0.38,0.10,3.20,0.005,40
4.95,-0.90,-1.04,-0.27,0.010,40
4.96,2.20,-0.35,-1.70,-0.006,40
4.97,0.28,1.23,1.47,-0.012,40
4.98,0.21,-1.72,0.26,0.005,40
4.99,-1.34,2.29,-3.06,-0.001,40
